	name_x	id	name_y	Ruminococcus_sp_5_1_39BFAA	name_x	Streptococcus_parasanguinis	name_y	Lactobacillus_salivarius	name_x	Prevotella_copri	name_y	Roseburia_inulinivorans	name_x	Bifidobacterium_pseudolongum	name_y	Clostridium_sp_SS2_1	name_x	Bacteroides_uniformis	name_y	Fusobacterium_mortiferum	name_x	Megasphaera_elsdenii	name_y	Clostridium_bartlettii	name_x	Parabacteroides_johnsonii	name_y	Haemophilus_parainfluenzae	name_x	Dialister_succinatiphilus	name_y	Catenibacterium_mitsuokai	name_x	Staphylococcus_warneri	name_y	Bifidobacterium_breve	name_x	Enterobacter_aerogenes	name_y	Enterococcus_faecalis	name_x	Roseburia_intestinalis	name_y	Bifidobacterium_adolescentis	name_x	Ruminococcus_bromii	name_y	Bifidobacterium_longum	name_x	Streptococcus_vestibularis	name_y	Clostridium_paraputrificum	name_x	Bifidobacterium_pseudocatenulatum	name_y	Succinivibrio_dextrinosolvens	name_x	Bacteroides_intestinalis	name_y	Faecalibacterium_prausnitzii	name_x	Weissella_cibaria	name_y	Lactobacillus_rhamnosus	name_x	Bacteroides_caccae	name_y	Veillonella_dispar	name_x	Dorea_formicigenerans	name_y	Lactobacillus_mucosae	name_x	Lactobacillus_ruminis	name_y	Bifidobacterium_bifidum	name_x	Bacteroides_stercoris	name_y	Parabacteroides_distasonis	name_x	Bacteroides_ovatus	name_y	Eubacterium_eligens	name_x	Collinsella_aerofaciens	name_y	Streptococcus_thermophilus	name_x	Bacteroides_thetaiotaomicron	name_y	Veillonella_atypica	name_x	Faecalibacterium_cf	name_y	Bacteroides_fragilis	name_x	Bacteroides_vulgatus	name_y	Escherichia_coli	name_x	Eubacterium_rectale	name_y	Ruminococcus_torques	name_x	Clostridium_ramosum	name_y	Ruminococcus_obeum	name_x	Ruminococcus_lactaris	name_y	Subdoligranulum_variabile	name_x	Dorea_longicatena	name_y	Eubacterium_biforme	name	Ruminococcus_gnavus
26		cpd10515[c0]	Fe2	-0.00793965859468043	Fe2	-0.00793965859468043	Fe2	-0.00793965859468043	Fe2	-0.00309646685192537	Fe2	-0.00793965859468043	Fe2	-0.00309646685192537	Fe2	-0.00793965859468043	Fe2	-0.00309646685192537	Fe2	-0.00309646685192537	Fe2	-0.00309646685192537	Fe2	-0.00793965859468043	Fe2	-0.00309646685192537	Fe2	-0.00309646685192537	Fe2	-0.00309646685192537	Fe2	-0.00793965859468043	Fe2	-0.00793965859468043	Fe2	-0.00309646685192537	Fe2	-0.00309646685192537	Fe2	-0.00793965859468043	Fe2	-0.00793965859468043	Fe2	-0.00309646685192537	Fe2	-0.00793965859468043	Fe2	-0.00309646685192537	Fe2	-0.00793965859468043	Fe2	-0.00793965859468043	Fe2	-0.00309646685192537	Fe2	-0.00309646685192537	Fe2	-0.00309646685192537	Fe2	-0.00793965859468043	Fe2	-0.00793965859468043	Fe2	-0.00793965859468043	Fe2	-0.00309646685192537	Fe2	-0.00793965859468043	Fe2	-0.00793965859468043	Fe2	-0.00793965859468043	Fe2	-0.00793965859468043	Fe2	-0.00309646685192537	Fe2	-0.00309646685192537	Fe2	-0.00309646685192537	Fe2	-0.00309646685192537	Fe2	-0.00793965859468043	Fe2	-0.00793965859468043	Fe2	-0.00793965859468043	Fe2	-0.00309646685192537	Fe2	-0.00309646685192537	Fe2	-0.00793965859468043	Fe2	-0.00309646685192537	Fe2	-0.00309646685192537	Fe2	-0.00309646685192537	Fe2	-0.00793965859468043	Fe2	-0.00793965859468043	Fe2	-0.00793965859468043	Fe2	-0.00793965859468043	Fe2	-0.00793965859468043	Fe2	-0.00793965859468043	Fe2	-0.00793965859468043	Fe2	-0.00793965859468043	Fe2	-0.00793965859468043
27		cpd00052[c0]	CTP	-0.0261242266150642	CTP	-0.0261242266150642	CTP	-0.0261242266150642	CTP	-0.0841036156544863	CTP	-0.0261242266150642	CTP	-0.0841036156544863	CTP	-0.0261242266150642	CTP	-0.0841036156544863	CTP	-0.0841036156544863	CTP	-0.0841036156544863	CTP	-0.0261242266150642	CTP	-0.0841036156544863	CTP	-0.0841036156544863	CTP	-0.0841036156544863	CTP	-0.0261242266150642	CTP	-0.0261242266150642	CTP	-0.0841036156544863	CTP	-0.0841036156544863	CTP	-0.0261242266150642	CTP	-0.0261242266150642	CTP	-0.0841036156544863	CTP	-0.0261242266150642	CTP	-0.0841036156544863	CTP	-0.0261242266150642	CTP	-0.0261242266150642	CTP	-0.0841036156544863	CTP	-0.0841036156544863	CTP	-0.0841036156544863	CTP	-0.0261242266150642	CTP	-0.0261242266150642	CTP	-0.0261242266150642	CTP	-0.0841036156544863	CTP	-0.0261242266150642	CTP	-0.0261242266150642	CTP	-0.0261242266150642	CTP	-0.0261242266150642	CTP	-0.0841036156544863	CTP	-0.0841036156544863	CTP	-0.0841036156544863	CTP	-0.0841036156544863	CTP	-0.0261242266150642	CTP	-0.0261242266150642	CTP	-0.0261242266150642	CTP	-0.0841036156544863	CTP	-0.0841036156544863	CTP	-0.0261242266150642	CTP	-0.0841036156544863	CTP	-0.0841036156544863	CTP	-0.0841036156544863	CTP	-0.0261242266150642	CTP	-0.0261242266150642	CTP	-0.0261242266150642	CTP	-0.0261242266150642	CTP	-0.0261242266150642	CTP	-0.0261242266150642	CTP	-0.0261242266150642	CTP	-0.0261242266150642	CTP	-0.0261242266150642
28		cpd00129[c0]	L	-0.161028229793075	L	-0.161028229793075	L	-0.161028229793075	L	-0.184354665339991	L	-0.161028229793075	L	-0.184354665339991	L	-0.161028229793075	L	-0.184354665339991	L	-0.184354665339991	L	-0.184354665339991	L	-0.161028229793075	L	-0.184354665339991	L	-0.184354665339991	L	-0.184354665339991	L	-0.161028229793075	L	-0.161028229793075	L	-0.184354665339991	L	-0.184354665339991	L	-0.161028229793075	L	-0.161028229793075	L	-0.184354665339991	L	-0.161028229793075	L	-0.184354665339991	L	-0.161028229793075	L	-0.161028229793075	L	-0.184354665339991	L	-0.184354665339991	L	-0.184354665339991	L	-0.161028229793075	L	-0.161028229793075	L	-0.161028229793075	L	-0.184354665339991	L	-0.161028229793075	L	-0.161028229793075	L	-0.161028229793075	L	-0.161028229793075	L	-0.184354665339991	L	-0.184354665339991	L	-0.184354665339991	L	-0.184354665339991	L	-0.161028229793075	L	-0.161028229793075	L	-0.161028229793075	L	-0.184354665339991	L	-0.184354665339991	L	-0.161028229793075	L	-0.184354665339991	L	-0.184354665339991	L	-0.184354665339991	L	-0.161028229793075	L	-0.161028229793075	L	-0.161028229793075	L	-0.161028229793075	L	-0.161028229793075	L	-0.161028229793075	L	-0.161028229793075	L	-0.161028229793075	L	-0.161028229793075
29		cpd02229[c0]	Bactoprenyl	-0.00180605824176618	Bactoprenyl	-0.00180605824176618	Bactoprenyl	-0.00180605824176618	Bactoprenyl	-0.0250105977108944	Bactoprenyl	-0.00180605824176618	Bactoprenyl	-0.0250105977108944	Bactoprenyl	-0.00180605824176618	Bactoprenyl	-0.0250105977108944	Bactoprenyl	-0.0250105977108944	Bactoprenyl	-0.0250105977108944	Bactoprenyl	-0.00180605824176618	Bactoprenyl	-0.0250105977108944	Bactoprenyl	-0.0250105977108944	Bactoprenyl	-0.0250105977108944	Bactoprenyl	-0.00180605824176618	Bactoprenyl	-0.00180605824176618	Bactoprenyl	-0.0250105977108944	Bactoprenyl	-0.0250105977108944	Bactoprenyl	-0.00180605824176618	Bactoprenyl	-0.00180605824176618	Bactoprenyl	-0.0250105977108944	Bactoprenyl	-0.00180605824176618	Bactoprenyl	-0.0250105977108944	Bactoprenyl	-0.00180605824176618	Bactoprenyl	-0.00180605824176618	Bactoprenyl	-0.0250105977108944	Bactoprenyl	-0.0250105977108944	Bactoprenyl	-0.0250105977108944	Bactoprenyl	-0.00180605824176618	Bactoprenyl	-0.00180605824176618	Bactoprenyl	-0.00180605824176618	Bactoprenyl	-0.0250105977108944	Bactoprenyl	-0.00180605824176618	Bactoprenyl	-0.00180605824176618	Bactoprenyl	-0.00180605824176618	Bactoprenyl	-0.00180605824176618	Bactoprenyl	-0.0250105977108944	Bactoprenyl	-0.0250105977108944	Bactoprenyl	-0.0250105977108944	Bactoprenyl	-0.0250105977108944	Bactoprenyl	-0.00180605824176618	Bactoprenyl	-0.00180605824176618	Bactoprenyl	-0.00180605824176618	Bactoprenyl	-0.0250105977108944	Bactoprenyl	-0.0250105977108944	Bactoprenyl	-0.00180605824176618	Bactoprenyl	-0.0250105977108944	Bactoprenyl	-0.0250105977108944	Bactoprenyl	-0.0250105977108944	Bactoprenyl	-0.00180605824176618	Bactoprenyl	-0.00180605824176618	Bactoprenyl	-0.00180605824176618	Bactoprenyl	-0.00180605824176618	Bactoprenyl	-0.00180605824176618	Bactoprenyl	-0.00180605824176618	Bactoprenyl	-0.00180605824176618	Bactoprenyl	-0.00180605824176618	Bactoprenyl	-0.00180605824176618
30		cpd15666[c0]	Peptidoglycan	0.00722423296706472	Peptidoglycan	0.00722423296706472	Peptidoglycan	0.00722423296706472	Peptidoglycan	0.0250105977108944	Peptidoglycan	0.00722423296706472	Peptidoglycan	0.0250105977108944	Peptidoglycan	0.00722423296706472	Peptidoglycan	0.0250105977108944	Peptidoglycan	0.0250105977108944	Peptidoglycan	0.0250105977108944	Peptidoglycan	0.00722423296706472	Peptidoglycan	0.0250105977108944	Peptidoglycan	0.0250105977108944	Peptidoglycan	0.0250105977108944	Peptidoglycan	0.00722423296706472	Peptidoglycan	0.00722423296706472	Peptidoglycan	0.0250105977108944	Peptidoglycan	0.0250105977108944	Peptidoglycan	0.00722423296706472	Peptidoglycan	0.00722423296706472	Peptidoglycan	0.0250105977108944	Peptidoglycan	0.00722423296706472	Peptidoglycan	0.0250105977108944	Peptidoglycan	0.00722423296706472	Peptidoglycan	0.00722423296706472	Peptidoglycan	0.0250105977108944	Peptidoglycan	0.0250105977108944	Peptidoglycan	0.0250105977108944	Peptidoglycan	0.00722423296706472	Peptidoglycan	0.00722423296706472	Peptidoglycan	0.00722423296706472	Peptidoglycan	0.0250105977108944	Peptidoglycan	0.00722423296706472	Peptidoglycan	0.00722423296706472	Peptidoglycan	0.00722423296706472	Peptidoglycan	0.00722423296706472	Peptidoglycan	0.0250105977108944	Peptidoglycan	0.0250105977108944	Peptidoglycan	0.0250105977108944	Peptidoglycan	0.0250105977108944	Peptidoglycan	0.00722423296706472	Peptidoglycan	0.00722423296706472	Peptidoglycan	0.00722423296706472	Peptidoglycan	0.0250105977108944	Peptidoglycan	0.0250105977108944	Peptidoglycan	0.00722423296706472	Peptidoglycan	0.0250105977108944	Peptidoglycan	0.0250105977108944	Peptidoglycan	0.0250105977108944	Peptidoglycan	0.00722423296706472	Peptidoglycan	0.00722423296706472	Peptidoglycan	0.00722423296706472	Peptidoglycan	0.00722423296706472	Peptidoglycan	0.00722423296706472	Peptidoglycan	0.00722423296706472	Peptidoglycan	0.00722423296706472	Peptidoglycan	0.00722423296706472	Peptidoglycan	0.00722423296706472
31		cpd15665[c0]	Peptidoglycan	-0.00180605824176618	Peptidoglycan	-0.00180605824176618	Peptidoglycan	-0.00180605824176618	Peptidoglycan	-0.0250105977108944	Peptidoglycan	-0.00180605824176618	Peptidoglycan	-0.0250105977108944	Peptidoglycan	-0.00180605824176618	Peptidoglycan	-0.0250105977108944	Peptidoglycan	-0.0250105977108944	Peptidoglycan	-0.0250105977108944	Peptidoglycan	-0.00180605824176618	Peptidoglycan	-0.0250105977108944	Peptidoglycan	-0.0250105977108944	Peptidoglycan	-0.0250105977108944	Peptidoglycan	-0.00180605824176618	Peptidoglycan	-0.00180605824176618	Peptidoglycan	-0.0250105977108944	Peptidoglycan	-0.0250105977108944	Peptidoglycan	-0.00180605824176618	Peptidoglycan	-0.00180605824176618	Peptidoglycan	-0.0250105977108944	Peptidoglycan	-0.00180605824176618	Peptidoglycan	-0.0250105977108944	Peptidoglycan	-0.00180605824176618	Peptidoglycan	-0.00180605824176618	Peptidoglycan	-0.0250105977108944	Peptidoglycan	-0.0250105977108944	Peptidoglycan	-0.0250105977108944	Peptidoglycan	-0.00180605824176618	Peptidoglycan	-0.00180605824176618	Peptidoglycan	-0.00180605824176618	Peptidoglycan	-0.0250105977108944	Peptidoglycan	-0.00180605824176618	Peptidoglycan	-0.00180605824176618	Peptidoglycan	-0.00180605824176618	Peptidoglycan	-0.00180605824176618	Peptidoglycan	-0.0250105977108944	Peptidoglycan	-0.0250105977108944	Peptidoglycan	-0.0250105977108944	Peptidoglycan	-0.0250105977108944	Peptidoglycan	-0.00180605824176618	Peptidoglycan	-0.00180605824176618	Peptidoglycan	-0.00180605824176618	Peptidoglycan	-0.0250105977108944	Peptidoglycan	-0.0250105977108944	Peptidoglycan	-0.00180605824176618	Peptidoglycan	-0.0250105977108944	Peptidoglycan	-0.0250105977108944	Peptidoglycan	-0.0250105977108944	Peptidoglycan	-0.00180605824176618	Peptidoglycan	-0.00180605824176618	Peptidoglycan	-0.00180605824176618	Peptidoglycan	-0.00180605824176618	Peptidoglycan	-0.00180605824176618	Peptidoglycan	-0.00180605824176618	Peptidoglycan	-0.00180605824176618	Peptidoglycan	-0.00180605824176618	Peptidoglycan	-0.00180605824176618
32		cpd00084[c0]	L	-0.0569540049395353	L	-0.0569540049395353	L	-0.0569540049395353	L	-0.0761464922056484	L	-0.0569540049395353	L	-0.0761464922056484	L	-0.0569540049395353	L	-0.0761464922056484	L	-0.0761464922056484	L	-0.0761464922056484	L	-0.0569540049395353	L	-0.0761464922056484	L	-0.0761464922056484	L	-0.0761464922056484	L	-0.0569540049395353	L	-0.0569540049395353	L	-0.0761464922056484	L	-0.0761464922056484	L	-0.0569540049395353	L	-0.0569540049395353	L	-0.0761464922056484	L	-0.0569540049395353	L	-0.0761464922056484	L	-0.0569540049395353	L	-0.0569540049395353	L	-0.0761464922056484	L	-0.0761464922056484	L	-0.0761464922056484	L	-0.0569540049395353	L	-0.0569540049395353	L	-0.0569540049395353	L	-0.0761464922056484	L	-0.0569540049395353	L	-0.0569540049395353	L	-0.0569540049395353	L	-0.0569540049395353	L	-0.0761464922056484	L	-0.0761464922056484	L	-0.0761464922056484	L	-0.0761464922056484	L	-0.0569540049395353	L	-0.0569540049395353	L	-0.0569540049395353	L	-0.0761464922056484	L	-0.0761464922056484	L	-0.0569540049395353	L	-0.0761464922056484	L	-0.0761464922056484	L	-0.0761464922056484	L	-0.0569540049395353	L	-0.0569540049395353	L	-0.0569540049395353	L	-0.0569540049395353	L	-0.0569540049395353	L	-0.0569540049395353	L	-0.0569540049395353	L	-0.0569540049395353	L	-0.0569540049395353
33		cpd00048[c0]	Sulfate	-0.00793965859468043	Sulfate	-0.00793965859468043	Sulfate	-0.00793965859468043	Sulfate	-0.00309646685192537	Sulfate	-0.00793965859468043	Sulfate	-0.00309646685192537	Sulfate	-0.00793965859468043	Sulfate	-0.00309646685192537	Sulfate	-0.00309646685192537	Sulfate	-0.00309646685192537	Sulfate	-0.00793965859468043	Sulfate	-0.00309646685192537	Sulfate	-0.00309646685192537	Sulfate	-0.00309646685192537	Sulfate	-0.00793965859468043	Sulfate	-0.00793965859468043	Sulfate	-0.00309646685192537	Sulfate	-0.00309646685192537	Sulfate	-0.00793965859468043	Sulfate	-0.00793965859468043	Sulfate	-0.00309646685192537	Sulfate	-0.00793965859468043	Sulfate	-0.00309646685192537	Sulfate	-0.00793965859468043	Sulfate	-0.00793965859468043	Sulfate	-0.00309646685192537	Sulfate	-0.00309646685192537	Sulfate	-0.00309646685192537	Sulfate	-0.00793965859468043	Sulfate	-0.00793965859468043	Sulfate	-0.00793965859468043	Sulfate	-0.00309646685192537	Sulfate	-0.00793965859468043	Sulfate	-0.00793965859468043	Sulfate	-0.00793965859468043	Sulfate	-0.00793965859468043	Sulfate	-0.00309646685192537	Sulfate	-0.00309646685192537	Sulfate	-0.00309646685192537	Sulfate	-0.00309646685192537	Sulfate	-0.00793965859468043	Sulfate	-0.00793965859468043	Sulfate	-0.00793965859468043	Sulfate	-0.00309646685192537	Sulfate	-0.00309646685192537	Sulfate	-0.00793965859468043	Sulfate	-0.00309646685192537	Sulfate	-0.00309646685192537	Sulfate	-0.00309646685192537	Sulfate	-0.00793965859468043	Sulfate	-0.00793965859468043	Sulfate	-0.00793965859468043	Sulfate	-0.00793965859468043	Sulfate	-0.00793965859468043	Sulfate	-0.00793965859468043	Sulfate	-0.00793965859468043	Sulfate	-0.00793965859468043	Sulfate	-0.00793965859468043
34		cpd00118[c0]	Putrescine	-0.00793965859468043	Putrescine	-0.00793965859468043	Putrescine	-0.00793965859468043	Putrescine	-0.00309646685192537	Putrescine	-0.00793965859468043	Putrescine	-0.00309646685192537	Putrescine	-0.00793965859468043	Putrescine	-0.00309646685192537	Putrescine	-0.00309646685192537	Putrescine	-0.00309646685192537	Putrescine	-0.00793965859468043	Putrescine	-0.00309646685192537	Putrescine	-0.00309646685192537	Putrescine	-0.00309646685192537	Putrescine	-0.00793965859468043	Putrescine	-0.00793965859468043	Putrescine	-0.00309646685192537	Putrescine	-0.00309646685192537	Putrescine	-0.00793965859468043	Putrescine	-0.00793965859468043	Putrescine	-0.00309646685192537	Putrescine	-0.00793965859468043	Putrescine	-0.00309646685192537	Putrescine	-0.00793965859468043	Putrescine	-0.00793965859468043	Putrescine	-0.00309646685192537	Putrescine	-0.00309646685192537	Putrescine	-0.00309646685192537	Putrescine	-0.00793965859468043	Putrescine	-0.00793965859468043	Putrescine	-0.00793965859468043	Putrescine	-0.00309646685192537	Putrescine	-0.00793965859468043	Putrescine	-0.00793965859468043	Putrescine	-0.00793965859468043	Putrescine	-0.00793965859468043	Putrescine	-0.00309646685192537	Putrescine	-0.00309646685192537	Putrescine	-0.00309646685192537	Putrescine	-0.00309646685192537	Putrescine	-0.00793965859468043	Putrescine	-0.00793965859468043	Putrescine	-0.00793965859468043	Putrescine	-0.00309646685192537	Putrescine	-0.00309646685192537	Putrescine	-0.00793965859468043	Putrescine	-0.00309646685192537	Putrescine	-0.00309646685192537	Putrescine	-0.00309646685192537	Putrescine	-0.00793965859468043	Putrescine	-0.00793965859468043	Putrescine	-0.00793965859468043	Putrescine	-0.00793965859468043	Putrescine	-0.00793965859468043	Putrescine	-0.00793965859468043	Putrescine	-0.00793965859468043	Putrescine	-0.00793965859468043	Putrescine	-0.00793965859468043
35		cpd00264[c0]	Spermidine	-0.00793965859468043	Spermidine	-0.00793965859468043	Spermidine	-0.00793965859468043	Spermidine	-0.00309646685192537	Spermidine	-0.00793965859468043	Spermidine	-0.00309646685192537	Spermidine	-0.00793965859468043	Spermidine	-0.00309646685192537	Spermidine	-0.00309646685192537	Spermidine	-0.00309646685192537	Spermidine	-0.00793965859468043	Spermidine	-0.00309646685192537	Spermidine	-0.00309646685192537	Spermidine	-0.00309646685192537	Spermidine	-0.00793965859468043	Spermidine	-0.00793965859468043	Spermidine	-0.00309646685192537	Spermidine	-0.00309646685192537	Spermidine	-0.00793965859468043	Spermidine	-0.00793965859468043	Spermidine	-0.00309646685192537	Spermidine	-0.00793965859468043	Spermidine	-0.00309646685192537	Spermidine	-0.00793965859468043	Spermidine	-0.00793965859468043	Spermidine	-0.00309646685192537	Spermidine	-0.00309646685192537	Spermidine	-0.00309646685192537	Spermidine	-0.00793965859468043	Spermidine	-0.00793965859468043	Spermidine	-0.00793965859468043	Spermidine	-0.00309646685192537	Spermidine	-0.00793965859468043	Spermidine	-0.00793965859468043	Spermidine	-0.00793965859468043	Spermidine	-0.00793965859468043	Spermidine	-0.00309646685192537	Spermidine	-0.00309646685192537	Spermidine	-0.00309646685192537	Spermidine	-0.00309646685192537	Spermidine	-0.00793965859468043	Spermidine	-0.00793965859468043	Spermidine	-0.00793965859468043	Spermidine	-0.00309646685192537	Spermidine	-0.00309646685192537	Spermidine	-0.00793965859468043	Spermidine	-0.00309646685192537	Spermidine	-0.00309646685192537	Spermidine	-0.00309646685192537	Spermidine	-0.00793965859468043	Spermidine	-0.00793965859468043	Spermidine	-0.00793965859468043	Spermidine	-0.00793965859468043	Spermidine	-0.00793965859468043	Spermidine	-0.00793965859468043	Spermidine	-0.00793965859468043	Spermidine	-0.00793965859468043	Spermidine	-0.00793965859468043
36		cpd00053[c0]	L	-0.261005044219309	L	-0.261005044219309	L	-0.261005044219309	L	-0.219088153012743	L	-0.261005044219309	L	-0.219088153012743	L	-0.261005044219309	L	-0.219088153012743	L	-0.219088153012743	L	-0.219088153012743	L	-0.261005044219309	L	-0.219088153012743	L	-0.219088153012743	L	-0.219088153012743	L	-0.261005044219309	L	-0.261005044219309	L	-0.219088153012743	L	-0.219088153012743	L	-0.261005044219309	L	-0.261005044219309	L	-0.219088153012743	L	-0.261005044219309	L	-0.219088153012743	L	-0.261005044219309	L	-0.261005044219309	L	-0.219088153012743	L	-0.219088153012743	L	-0.219088153012743	L	-0.261005044219309	L	-0.261005044219309	L	-0.261005044219309	L	-0.219088153012743	L	-0.261005044219309	L	-0.261005044219309	L	-0.261005044219309	L	-0.261005044219309	L	-0.219088153012743	L	-0.219088153012743	L	-0.219088153012743	L	-0.219088153012743	L	-0.261005044219309	L	-0.261005044219309	L	-0.261005044219309	L	-0.219088153012743	L	-0.219088153012743	L	-0.261005044219309	L	-0.219088153012743	L	-0.219088153012743	L	-0.219088153012743	L	-0.261005044219309	L	-0.261005044219309	L	-0.261005044219309	L	-0.261005044219309	L	-0.261005044219309	L	-0.261005044219309	L	-0.261005044219309	L	-0.261005044219309	L	-0.261005044219309
37		cpd00115[c0]	dATP	-0.0160064841182007	dATP	-0.0156801368807254	dATP	-0.018012116399032	dATP	-0.0178526409910695	dATP	-0.0156071621175114	dATP	-0.0117269892739041	dATP	-0.016880964176579	dATP	-0.0171650571122952	dATP	-0.0229303479922288	dATP	-0.0151290956436551	dATP	-0.0191293984302417	dATP	-0.0180881810146023	dATP	-0.019469431696247	dATP	-0.0158733813615714	dATP	-0.0169816171010237	dATP	-0.0180925322461233	dATP	-0.0131038203493423	dATP	-0.0144668762153203	dATP	-0.0168299991109729	dATP	-0.0154970191686472	dATP	-0.013055675470014	dATP	-0.0158421350710081	dATP	-0.0128587734319332	dATP	-0.0162216260972225	dATP	-0.0189133698278074	dATP	-0.0140085945691225	dATP	-0.0195648798081381	dATP	-0.0183261524997961	dATP	-0.0119387904687249	dATP	-0.0147417701784594	dATP	-0.0143071127049066	dATP	-0.0186179310166764	dATP	-0.0165297556088176	dATP	-0.0158635307468259	dATP	-0.0145463438910682	dATP	-0.0151204657559369	dATP	-0.01199253926744	dATP	-0.0173612109803916	dATP	-0.0176933749122214	dATP	-0.0184951874175809	dATP	-0.0167789140736558	dATP	-0.0106011070894291	dATP	-0.0163654400201562	dATP	-0.0183023729050753	dATP	-0.0195583351222387	dATP	-0.0117512508177612	dATP	-0.0181755344402178	dATP	-0.0184544992738	dATP	-0.0157675127380165	dATP	-0.0163664762605656	dATP	-0.0160874020378554	dATP	-0.0184433613370056	dATP	-0.0156552283615477	dATP	-0.015466633478754	dATP	-0.0114632679855793	dATP	-0.0157432656868105	dATP	-0.0181637227089423	dATP	-0.0154485037395584
38		cpd00042[c0]	GSH	-0.00793965859468043	GSH	-0.00793965859468043	GSH	-0.00793965859468043	GSH	-0.00309646685192537	GSH	-0.00793965859468043	GSH	-0.00309646685192537	GSH	-0.00793965859468043	GSH	-0.00309646685192537	GSH	-0.00309646685192537	GSH	-0.00309646685192537	GSH	-0.00793965859468043	GSH	-0.00309646685192537	GSH	-0.00309646685192537	GSH	-0.00309646685192537	GSH	-0.00793965859468043	GSH	-0.00793965859468043	GSH	-0.00309646685192537	GSH	-0.00309646685192537	GSH	-0.00793965859468043	GSH	-0.00793965859468043	GSH	-0.00309646685192537	GSH	-0.00793965859468043	GSH	-0.00309646685192537	GSH	-0.00793965859468043	GSH	-0.00793965859468043	GSH	-0.00309646685192537	GSH	-0.00309646685192537	GSH	-0.00309646685192537	GSH	-0.00793965859468043	GSH	-0.00793965859468043	GSH	-0.00793965859468043	GSH	-0.00309646685192537	GSH	-0.00793965859468043	GSH	-0.00793965859468043	GSH	-0.00793965859468043	GSH	-0.00793965859468043	GSH	-0.00309646685192537	GSH	-0.00309646685192537	GSH	-0.00309646685192537	GSH	-0.00309646685192537	GSH	-0.00793965859468043	GSH	-0.00793965859468043	GSH	-0.00793965859468043	GSH	-0.00309646685192537	GSH	-0.00309646685192537	GSH	-0.00793965859468043	GSH	-0.00309646685192537	GSH	-0.00309646685192537	GSH	-0.00309646685192537	GSH	-0.00793965859468043	GSH	-0.00793965859468043	GSH	-0.00793965859468043	GSH	-0.00793965859468043	GSH	-0.00793965859468043	GSH	-0.00793965859468043	GSH	-0.00793965859468043	GSH	-0.00793965859468043	GSH	-0.00793965859468043
39		cpd00107[c0]	L	-0.347460404235438	L	-0.347460404235438	L	-0.347460404235438	L	-0.375388847540127	L	-0.347460404235438	L	-0.375388847540127	L	-0.347460404235438	L	-0.375388847540127	L	-0.375388847540127	L	-0.375388847540127	L	-0.347460404235438	L	-0.375388847540127	L	-0.375388847540127	L	-0.375388847540127	L	-0.347460404235438	L	-0.347460404235438	L	-0.375388847540127	L	-0.375388847540127	L	-0.347460404235438	L	-0.347460404235438	L	-0.375388847540127	L	-0.347460404235438	L	-0.375388847540127	L	-0.347460404235438	L	-0.347460404235438	L	-0.375388847540127	L	-0.375388847540127	L	-0.375388847540127	L	-0.347460404235438	L	-0.347460404235438	L	-0.347460404235438	L	-0.375388847540127	L	-0.347460404235438	L	-0.347460404235438	L	-0.347460404235438	L	-0.347460404235438	L	-0.375388847540127	L	-0.375388847540127	L	-0.375388847540127	L	-0.375388847540127	L	-0.347460404235438	L	-0.347460404235438	L	-0.347460404235438	L	-0.375388847540127	L	-0.375388847540127	L	-0.347460404235438	L	-0.375388847540127	L	-0.375388847540127	L	-0.375388847540127	L	-0.347460404235438	L	-0.347460404235438	L	-0.347460404235438	L	-0.347460404235438	L	-0.347460404235438	L	-0.347460404235438	L	-0.347460404235438	L	-0.347460404235438	L	-0.347460404235438
40		cpd00069[c0]	L	-0.111039822579957	L	-0.111039822579957	L	-0.111039822579957	L	-0.120676604606612	L	-0.111039822579957	L	-0.120676604606612	L	-0.111039822579957	L	-0.120676604606612	L	-0.120676604606612	L	-0.120676604606612	L	-0.111039822579957	L	-0.120676604606612	L	-0.120676604606612	L	-0.120676604606612	L	-0.111039822579957	L	-0.111039822579957	L	-0.120676604606612	L	-0.120676604606612	L	-0.111039822579957	L	-0.111039822579957	L	-0.120676604606612	L	-0.111039822579957	L	-0.120676604606612	L	-0.111039822579957	L	-0.111039822579957	L	-0.120676604606612	L	-0.120676604606612	L	-0.120676604606612	L	-0.111039822579957	L	-0.111039822579957	L	-0.111039822579957	L	-0.120676604606612	L	-0.111039822579957	L	-0.111039822579957	L	-0.111039822579957	L	-0.111039822579957	L	-0.120676604606612	L	-0.120676604606612	L	-0.120676604606612	L	-0.120676604606612	L	-0.111039822579957	L	-0.111039822579957	L	-0.111039822579957	L	-0.120676604606612	L	-0.120676604606612	L	-0.111039822579957	L	-0.120676604606612	L	-0.120676604606612	L	-0.120676604606612	L	-0.111039822579957	L	-0.111039822579957	L	-0.111039822579957	L	-0.111039822579957	L	-0.111039822579957	L	-0.111039822579957	L	-0.111039822579957	L	-0.111039822579957	L	-0.111039822579957
