	id	Ruminococcus_sp_5_1_39BFAA	Streptococcus_parasanguinis	Lactobacillus_salivarius	Prevotella_copri	Roseburia_inulinivorans	Bifidobacterium_pseudolongum	Clostridium_sp_SS2_1	Bacteroides_uniformis	Fusobacterium_mortiferum	Megasphaera_elsdenii	Clostridium_bartlettii	Parabacteroides_johnsonii	Haemophilus_parainfluenzae	Dialister_succinatiphilus	Catenibacterium_mitsuokai	Staphylococcus_warneri	Bifidobacterium_breve	Enterobacter_aerogenes	Enterococcus_faecalis	Roseburia_intestinalis	Bifidobacterium_adolescentis	Ruminococcus_bromii	Bifidobacterium_longum	Streptococcus_vestibularis	Clostridium_paraputrificum	Bifidobacterium_pseudocatenulatum	Succinivibrio_dextrinosolvens	Bacteroides_intestinalis	Faecalibacterium_prausnitzii	Weissella_cibaria	Lactobacillus_rhamnosus	Bacteroides_caccae	Veillonella_dispar	Dorea_formicigenerans	Lactobacillus_mucosae	Lactobacillus_ruminis	Bifidobacterium_bifidum	Bacteroides_stercoris	Parabacteroides_distasonis	Bacteroides_ovatus	Eubacterium_eligens	Collinsella_aerofaciens	Streptococcus_thermophilus	Bacteroides_thetaiotaomicron	Veillonella_atypica	Faecalibacterium_cf	Bacteroides_fragilis	Bacteroides_vulgatus	Escherichia_coli	Eubacterium_rectale	Ruminococcus_torques	Clostridium_ramosum	Ruminococcus_obeum	Ruminococcus_lactaris	Subdoligranulum_variabile	Dorea_longicatena	Eubacterium_biforme	Ruminococcus_gnavus
43	cpd00017[c0]	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043
44	cpd01997[c0]	0.00793965859468043	0.00793965859468043	0.00793965859468043	0.00309646685192537	0.00793965859468043	0.00309646685192537	0.00793965859468043	0.00309646685192537	0.00309646685192537	0.00309646685192537	0.00793965859468043	0.00309646685192537	0.00309646685192537	0.00309646685192537	0.00793965859468043	0.00793965859468043	0.00309646685192537	0.00309646685192537	0.00793965859468043	0.00793965859468043	0.00309646685192537	0.00793965859468043	0.00309646685192537	0.00793965859468043	0.00793965859468043	0.00309646685192537	0.00309646685192537	0.00309646685192537	0.00793965859468043	0.00793965859468043	0.00793965859468043	0.00309646685192537	0.00793965859468043	0.00793965859468043	0.00793965859468043	0.00793965859468043	0.00309646685192537	0.00309646685192537	0.00309646685192537	0.00309646685192537	0.00793965859468043	0.00793965859468043	0.00793965859468043	0.00309646685192537	0.00309646685192537	0.00793965859468043	0.00309646685192537	0.00309646685192537	0.00309646685192537	0.00793965859468043	0.00793965859468043	0.00793965859468043	0.00793965859468043	0.00793965859468043	0.00793965859468043	0.00793965859468043	0.00793965859468043	0.00793965859468043
45	cpd17041[c0]	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
46	cpd00345[c0]	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043
47	cpd00201[c0]	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043
48	cpd00062[c0]	-0.0282246669459237	-0.0282246669459237	-0.0282246669459237	-0.0908319049068452	-0.0282246669459237	-0.0908319049068452	-0.0282246669459237	-0.0908319049068452	-0.0908319049068452	-0.0908319049068452	-0.0282246669459237	-0.0908319049068452	-0.0908319049068452	-0.0908319049068452	-0.0282246669459237	-0.0282246669459237	-0.0908319049068452	-0.0908319049068452	-0.0282246669459237	-0.0282246669459237	-0.0908319049068452	-0.0282246669459237	-0.0908319049068452	-0.0282246669459237	-0.0282246669459237	-0.0908319049068452	-0.0908319049068452	-0.0908319049068452	-0.0282246669459237	-0.0282246669459237	-0.0282246669459237	-0.0908319049068452	-0.0282246669459237	-0.0282246669459237	-0.0282246669459237	-0.0282246669459237	-0.0908319049068452	-0.0908319049068452	-0.0908319049068452	-0.0908319049068452	-0.0282246669459237	-0.0282246669459237	-0.0282246669459237	-0.0908319049068452	-0.0908319049068452	-0.0282246669459237	-0.0908319049068452	-0.0908319049068452	-0.0908319049068452	-0.0282246669459237	-0.0282246669459237	-0.0282246669459237	-0.0282246669459237	-0.0282246669459237	-0.0282246669459237	-0.0282246669459237	-0.0282246669459237	-0.0282246669459237
49	cpd17042[c0]	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
50	cpd00149[c0]	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043
51	cpd00132[c0]	-0.14832625746843	-0.14832625746843	-0.14832625746843	-0.200830806928348	-0.14832625746843	-0.200830806928348	-0.14832625746843	-0.200830806928348	-0.200830806928348	-0.200830806928348	-0.14832625746843	-0.200830806928348	-0.200830806928348	-0.200830806928348	-0.14832625746843	-0.14832625746843	-0.200830806928348	-0.200830806928348	-0.14832625746843	-0.14832625746843	-0.200830806928348	-0.14832625746843	-0.200830806928348	-0.14832625746843	-0.14832625746843	-0.200830806928348	-0.200830806928348	-0.200830806928348	-0.14832625746843	-0.14832625746843	-0.14832625746843	-0.200830806928348	-0.14832625746843	-0.14832625746843	-0.14832625746843	-0.14832625746843	-0.200830806928348	-0.200830806928348	-0.200830806928348	-0.200830806928348	-0.14832625746843	-0.14832625746843	-0.14832625746843	-0.200830806928348	-0.200830806928348	-0.14832625746843	-0.200830806928348	-0.200830806928348	-0.200830806928348	-0.14832625746843	-0.14832625746843	-0.14832625746843	-0.14832625746843	-0.14832625746843	-0.14832625746843	-0.14832625746843	-0.14832625746843	-0.14832625746843
52	cpd15794[c0]	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0085871307533776	-0.0106480421341882	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0085871307533776	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776
53	cpd15722[c0]	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0085871307533776	-0.0106480421341882	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0085871307533776	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776
54	cpd00015[c0]	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043
55	cpd15560[c0]	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043
56	cpd15723[c0]	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0085871307533776	-0.0106480421341882	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0085871307533776	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776
57	cpd15795[c0]	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0085871307533776	-0.0106480421341882	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0085871307533776	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776
58	cpd00065[c0]	-0.0544955586831525	-0.0544955586831525	-0.0544955586831525	-0.0472019191450218	-0.0544955586831525	-0.0472019191450218	-0.0544955586831525	-0.0472019191450218	-0.0472019191450218	-0.0472019191450218	-0.0544955586831525	-0.0472019191450218	-0.0472019191450218	-0.0472019191450218	-0.0544955586831525	-0.0544955586831525	-0.0472019191450218	-0.0472019191450218	-0.0544955586831525	-0.0544955586831525	-0.0472019191450218	-0.0544955586831525	-0.0472019191450218	-0.0544955586831525	-0.0544955586831525	-0.0472019191450218	-0.0472019191450218	-0.0472019191450218	-0.0544955586831525	-0.0544955586831525	-0.0544955586831525	-0.0472019191450218	-0.0544955586831525	-0.0544955586831525	-0.0544955586831525	-0.0544955586831525	-0.0472019191450218	-0.0472019191450218	-0.0472019191450218	-0.0472019191450218	-0.0544955586831525	-0.0544955586831525	-0.0544955586831525	-0.0472019191450218	-0.0472019191450218	-0.0544955586831525	-0.0472019191450218	-0.0472019191450218	-0.0472019191450218	-0.0544955586831525	-0.0544955586831525	-0.0544955586831525	-0.0544955586831525	-0.0544955586831525	-0.0544955586831525	-0.0544955586831525	-0.0544955586831525	-0.0544955586831525
59	cpd00166[c0]	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043
60	cpd00056[c0]	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043
61	cpd17043[c0]	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
62	cpd00322[c0]	-0.27042908820211	-0.27042908820211	-0.27042908820211	-0.241798510337235	-0.27042908820211	-0.241798510337235	-0.27042908820211	-0.241798510337235	-0.241798510337235	-0.241798510337235	-0.27042908820211	-0.241798510337235	-0.241798510337235	-0.241798510337235	-0.27042908820211	-0.27042908820211	-0.241798510337235	-0.241798510337235	-0.27042908820211	-0.27042908820211	-0.241798510337235	-0.27042908820211	-0.241798510337235	-0.27042908820211	-0.27042908820211	-0.241798510337235	-0.241798510337235	-0.241798510337235	-0.27042908820211	-0.27042908820211	-0.27042908820211	-0.241798510337235	-0.27042908820211	-0.27042908820211	-0.27042908820211	-0.27042908820211	-0.241798510337235	-0.241798510337235	-0.241798510337235	-0.241798510337235	-0.27042908820211	-0.27042908820211	-0.27042908820211	-0.241798510337235	-0.241798510337235	-0.27042908820211	-0.241798510337235	-0.241798510337235	-0.241798510337235	-0.27042908820211	-0.27042908820211	-0.27042908820211	-0.27042908820211	-0.27042908820211	-0.27042908820211	-0.27042908820211	-0.27042908820211	-0.27042908820211
63	cpd15669[c0]	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618		-0.00180605824176618		-0.00180605824176618				-0.00180605824176618				-0.00180605824176618	-0.00180605824176618			-0.00180605824176618	-0.00180605824176618		-0.00180605824176618		-0.00180605824176618	-0.00180605824176618				-0.00180605824176618	-0.00180605824176618	-0.00180605824176618		-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618					-0.00180605824176618	-0.00180605824176618	-0.00180605824176618			-0.00180605824176618				-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618
64	cpd00028[c0]	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043
65	cpd00066[c0]	-0.176188648374102	-0.176188648374102	-0.176188648374102	-0.154519490031345	-0.176188648374102	-0.154519490031345	-0.176188648374102	-0.154519490031345	-0.154519490031345	-0.154519490031345	-0.176188648374102	-0.154519490031345	-0.154519490031345	-0.154519490031345	-0.176188648374102	-0.176188648374102	-0.154519490031345	-0.154519490031345	-0.176188648374102	-0.176188648374102	-0.154519490031345	-0.176188648374102	-0.154519490031345	-0.176188648374102	-0.176188648374102	-0.154519490031345	-0.154519490031345	-0.154519490031345	-0.176188648374102	-0.176188648374102	-0.176188648374102	-0.154519490031345	-0.176188648374102	-0.176188648374102	-0.176188648374102	-0.176188648374102	-0.154519490031345	-0.154519490031345	-0.154519490031345	-0.154519490031345	-0.176188648374102	-0.176188648374102	-0.176188648374102	-0.154519490031345	-0.154519490031345	-0.176188648374102	-0.154519490031345	-0.154519490031345	-0.154519490031345	-0.176188648374102	-0.176188648374102	-0.176188648374102	-0.176188648374102	-0.176188648374102	-0.176188648374102	-0.176188648374102	-0.176188648374102	-0.176188648374102
66	cpd15696[c0]	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0085871307533776	-0.0106480421341882	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0085871307533776	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0106480421341882	-0.0106480421341882	-0.0106480421341882	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776	-0.0085871307533776
